"Client";"BLUEBOOK";"RETAINED";"NPOLICY";"CLM_AMT";"AGE";"YOJ";"GENDER";"MARRIED";"MAX_EDUC"
"6585";17970;10;2;0;36;11;"F";"Yes";"<High School"
"6586";24910;1;2;0;38;12;"F";"Yes";"High School"
"6587";8310;12;3;0;45;12;"M";"Yes";"Bachelors"
"6588";17670;10;1;0;45;14;"F";"Yes";"<High School"
"6589";13460;10;2;0;46;12;"M";"Yes";"<High School"
"6590";21100;1;2;0;46;12;"M";"Yes";"<High School"
"6591";17050;13;1;0;54;11;"F";"No";"Masters"
"6592";19790;3;1;4629;58;14;"M";"No";"High School"
"6593";5300;7;4;0;38;12;"F";"No";"Bachelors"
"6594";21030;1;4;0;38;NA;"F";"No";"Bachelors"
"6595";26460;1;4;0;38;NA;"F";"No";"Bachelors"
"6596";6640;19;1;0;44;5;"M";"Yes";"High School"
"6597";9720;6;2;0;49;14;"M";"Yes";"Masters"
"6598";32910;11;2;0;51;14;"M";"Yes";"Masters"
"6599";15480;7;2;0;37;7;"F";"Yes";"Bachelors"
"6600";16790;4;1;4262;44;6;"F";"No";"PhD"
"6601";23830;3;1;5159;37;12;"M";"Yes";"<High School"
"6602";30230;1;1;0;51;12;"F";"Yes";"PhD"
"6603";26530;1;1;4665;41;9;"M";"No";"Bachelors"
"6604";12270;4;1;0;46;13;"M";"No";"Bachelors"
"6605";8330;7;1;0;36;8;"F";"Yes";"PhD"
"6606";7500;1;1;0;48;13;"M";"Yes";"Masters"
"6607";4200;10;1;3997;26;13;"F";"Yes";"<High School"
"6608";7000;6;2;0;55;9;"F";"Yes";"<High School"
"6609";32140;4;1;0;54;12;"F";"No";"PhD"
"6610";17750;1;2;0;51;12;"M";"No";"Bachelors"
"6611";13670;4;1;4482;36;10;"M";"No";"High School"
"6612";6500;1;3;0;50;11;"M";"No";"Masters"
"6613";14620;3;3;0;51;11;"M";"No";"Masters"
"6614";25290;13;3;0;53;11;"M";"No";"Masters"
"6615";16230;1;2;0;50;0;"F";"Yes";"Masters"
"6616";17000;10;1;0;46;6;"F";"No";"Bachelors"
"6617";5600;1;3;856;39;10;"F";"No";"High School"
"6618";14640;1;3;0;41;10;"F";"No";"High School"
"6619";16970;9;1;0;38;7;"M";"Yes";"Bachelors"
"6620";10420;1;1;0;48;10;"F";"No";"High School"
"6621";14310;1;1;0;56;11;"M";"No";"Bachelors"
"6622";2860;4;3;0;47;9;"F";"Yes";"<High School"
"6623";13920;13;3;0;48;9;"F";"Yes";"<High School"
"6624";14110;1;3;0;59;17;"M";"Yes";"<High School"
"6625";5100;1;1;3644;36;13;"F";"Yes";"High School"
"6626";3070;3;2;0;39;8;"F";"Yes";"High School"
"6627";25060;1;1;0;40;10;"M";"Yes";"Bachelors"
"6628";7620;11;1;942;26;13;"F";"Yes";"<High School"
"6629";13000;4;3;0;55;17;"M";"Yes";"High School"
"6630";29700;10;3;2313;56;17;"M";"Yes";"High School"
"6631";15020;1;2;0;36;8;"F";"Yes";"High School"
"6632";18870;6;2;0;41;12;"F";"Yes";"Bachelors"
"6633";15840;10;2;0;42;12;"F";"Yes";"Bachelors"
"6634";17840;6;1;0;47;0;"F";"Yes";"High School"
"6635";18050;6;2;0;51;16;"M";"Yes";"High School"
"6636";23520;11;2;0;51;16;"M";"Yes";"High School"
"6637";12770;3;1;0;39;12;"M";"Yes";"Bachelors"
"6638";11270;1;1;686;53;8;"M";"Yes";"PhD"
"6639";38210;6;1;0;48;6;"M";"Yes";"High School"
"6640";10560;1;1;4018;38;12;"M";"No";"Bachelors"
"6641";20920;6;2;0;52;NA;"M";"Yes";"PhD"
"6642";10370;7;1;0;51;13;"F";"No";"Bachelors"
"6643";15570;6;2;5648;27;13;"F";"No";"Bachelors"
"6644";13140;4;2;0;29;13;"F";"No";"Bachelors"
"6645";26780;7;2;0;58;14;"F";"Yes";"Masters"
"6646";12650;1;2;0;60;14;"F";"Yes";"Masters"
"6647";11320;1;1;0;46;13;"M";"Yes";"Masters"
"6648";24120;3;2;0;47;7;"F";"No";"PhD"
"6649";19450;13;1;0;45;14;"F";"Yes";"Bachelors"
"6650";4340;4;2;2777;32;16;"F";"No";"High School"
"6651";7660;4;1;6357;45;13;"F";"Yes";"<High School"
"6652";16440;17;1;0;47;12;"F";"Yes";"Masters"
"6653";9730;7;2;0;48;5;"M";"Yes";"High School"
"6654";11600;13;2;0;47;NA;"M";"Yes";"High School"
"6655";19040;4;2;0;33;11;"F";"No";"High School"
"6656";17110;18;2;0;49;14;"M";"No";"Bachelors"
"6657";28100;6;2;0;57;11;"F";"No";"Bachelors"
"6658";5580;4;2;7552;37;0;"M";"Yes";"High School"
"6659";21640;9;1;0;33;7;"M";"No";"Masters"
"6660";26810;7;3;0;55;14;"F";"Yes";"PhD"
"6661";4770;10;1;0;45;13;"F";"Yes";"High School"
"6662";5330;1;1;0;45;13;"F";"No";"High School"
"6663";24540;4;1;0;52;13;"F";"No";"Masters"
"6664";10190;1;1;0;48;13;"M";"Yes";"<High School"
"6665";11070;1;3;0;46;11;"F";"No";"Bachelors"
"6666";15390;4;3;1469;47;12;"F";"No";"Bachelors"
"6667";11680;3;2;5039;42;11;"M";"No";"High School"
"6668";20050;1;1;7990;53;8;"M";"Yes";"Bachelors"
"6669";12300;1;1;0;56;NA;"M";"No";"Bachelors"
"6670";24940;10;1;0;67;8;"M";"Yes";"PhD"
"6671";21130;9;2;0;55;15;"F";"Yes";"Bachelors"
"6672";7130;1;1;3246;30;12;"M";"No";"High School"
"6673";21620;9;4;2327;36;0;"F";"No";"<High School"
"6674";9270;9;4;4580;37;0;"F";"No";"Bachelors"
"6675";5200;14;4;5543;39;0;"F";"No";"<High School"
"6676";6300;4;1;0;48;11;"M";"No";"Bachelors"
"6677";31110;1;2;0;45;6;"F";"No";"Masters"
"6678";11570;6;2;0;46;8;"M";"Yes";"Bachelors"
"6679";6300;4;1;0;48;11;"M";"Yes";"High School"
"6680";6200;4;1;0;47;NA;"F";"Yes";"Masters"
"6681";13590;1;1;3270;42;10;"M";"Yes";"Bachelors"
"6682";8460;11;2;0;55;14;"M";"No";"Masters"
"6683";25250;1;2;0;56;14;"M";"No";"Masters"
"6684";7930;1;1;0;34;7;"F";"Yes";"<High School"
"6685";12100;13;3;0;39;12;"F";"Yes";"High School"
"6686";13480;1;3;4931;42;12;"F";"Yes";"High School"
"6687";13270;15;1;0;45;9;"M";"Yes";"PhD"
"6688";6030;13;2;0;46;11;"M";"Yes";"High School"
"6689";10630;1;2;3538;46;11;"M";"Yes";"High School"
"6690";6460;1;1;0;51;13;"F";"Yes";"Bachelors"
"6691";18180;13;2;0;41;14;"F";"Yes";"High School"
"6692";18260;4;2;0;41;14;"F";"Yes";"High School"
"6693";24430;10;1;0;58;14;"M";"Yes";"PhD"
"6694";18660;1;1;3663;34;9;"M";"No";"<High School"
"6695";29330;1;1;0;53;5;"F";"No";"PhD"
"6696";4900;9;1;0;34;3;"F";"No";"<High School"
"6697";19790;10;1;0;36;14;"M";"No";"High School"
"6698";9350;13;2;0;69;14;"F";"Yes";"High School"
"6699";7220;6;1;0;48;0;"M";"No";"Bachelors"
"6700";11100;17;1;0;34;12;"F";"Yes";"Bachelors"
"6701";22880;1;1;0;52;14;"F";"No";"Masters"
"6702";25120;1;2;4274;40;15;"M";"No";"High School"
"6703";11190;6;2;5987;33;NA;"F";"Yes";"Bachelors"
"6704";6710;6;2;0;40;13;"F";"Yes";"High School"
"6705";16910;7;2;0;40;NA;"F";"Yes";"High School"
"6706";6560;1;1;0;49;11;"M";"Yes";"<High School"
"6707";15090;1;2;7838;33;0;"M";"No";"High School"
"6708";12470;1;2;2705;33;0;"M";"No";"High School"
"6709";11460;4;1;0;36;13;"F";"Yes";"High School"
"6710";11350;1;1;0;52;NA;"F";"Yes";"Masters"
"6711";6600;1;1;0;51;12;"M";"Yes";"Bachelors"
"6712";27910;1;2;0;41;16;"F";"No";"High School"
"6713";19620;1;2;3089;42;0;"F";"No";"High School"
"6714";36330;1;2;26243,5078038924;50;15;"M";"Yes";"Masters"
"6715";26380;8;1;0;39;12;"M";"No";"Masters"
"6716";5700;4;1;3673,65686337656;42;12;"M";"Yes";"High School"
"6717";19400;6;1;0;52;11;"F";"Yes";"High School"
"6718";11620;1;2;0;51;9;"M";"No";"High School"
"6719";11620;6;2;0;51;9;"M";"No";"High School"
"6720";16170;1;1;0;37;12;"M";"Yes";"Bachelors"
"6721";15980;6;1;0;44;11;"M";"Yes";"Bachelors"
"6722";12850;1;2;0;51;12;"F";"No";"High School"
"6723";26900;3;2;721;52;12;"F";"No";"High School"
"6724";26630;10;2;0;41;11;"M";"Yes";"Bachelors"
"6725";4040;6;2;0;39;7;"F";"Yes";"High School"
"6726";21300;7;1;2419;42;11;"F";"Yes";"High School"
"6727";9830;12;1;6088,22120859569;49;8;"F";"Yes";"<High School"
"6728";15740;1;1;0;25;11;"M";"Yes";"PhD"
"6729";3430;13;2;0;54;11;"M";"No";"PhD"
"6730";5980;1;2;0;57;11;"M";"No";"Masters"
"6731";10250;10;1;0;47;15;"M";"Yes";"<High School"
"6732";21170;3;3;0;44;4;"M";"No";"Bachelors"
"6733";23790;1;3;0;45;4;"M";"No";"Bachelors"
"6734";18610;7;3;0;45;4;"M";"No";"Bachelors"
"6735";20660;7;1;0;48;8;"F";"Yes";"Masters"
"6736";11530;10;1;0;53;11;"M";"Yes";"Bachelors"
"6737";14750;4;1;0;55;NA;"M";"No";"Masters"
"6738";18760;6;1;11087,8590576594;50;14;"F";"No";"High School"
"6739";11880;1;4;61678,1518068467;42;7;"F";"No";"High School"
"6740";16650;1;4;0;43;7;"F";"No";"High School"
"6741";11360;1;3;5900;41;13;"M";"Yes";"Bachelors"
"6742";18510;4;3;3698;41;13;"M";"Yes";"Bachelors"
"6743";8350;4;2;5282;36;12;"M";"Yes";"High School"
"6744";11570;7;1;0;50;NA;"M";"Yes";"Bachelors"
"6745";18670;4;2;0;43;15;"M";"Yes";"High School"
"6746";5170;13;2;0;30;13;"F";"Yes";"High School"
"6747";23810;10;1;0;45;11;"M";"Yes";"Bachelors"
"6748";18560;6;1;0;49;11;"F";"Yes";"PhD"
"6749";27630;4;1;0;44;12;"M";"Yes";"Bachelors"
"6750";25070;1;1;0;46;9;"M";"No";"Masters"
"6751";16050;4;2;0;52;NA;"M";"Yes";"Bachelors"
"6752";25310;17;1;5453;47;9;"M";"Yes";"High School"
"6753";17480;1;2;0;52;15;"M";"Yes";"Bachelors"
"6754";15780;1;2;2773;56;16;"M";"Yes";"Bachelors"
"6755";27890;4;2;0;55;14;"M";"Yes";"Bachelors"
"6756";5440;3;2;0;39;0;"M";"No";"<High School"
"6757";13420;10;3;892;50;15;"F";"No";"<High School"
"6758";11960;1;2;4019;35;9;"F";"No";"Masters"
"6759";13380;25;2;0;50;12;"M";"Yes";"Masters"
"6760";12880;4;2;0;51;12;"M";"Yes";"Masters"
"6761";18050;1;3;0;48;12;"M";"Yes";"Bachelors"
"6762";28870;4;3;0;49;13;"M";"Yes";"Bachelors"
"6763";24090;6;3;0;50;13;"M";"Yes";"Bachelors"
"6764";32100;6;2;0;54;15;"F";"Yes";"PhD"
"6765";8420;3;1;4618;35;14;"M";"Yes";"High School"
"6766";20450;1;1;3454;44;NA;"M";"Yes";"<High School"
"6767";20410;6;1;0;40;9;"M";"No";"Bachelors"
"6768";28740;1;2;7045;58;6;"M";"No";"Bachelors"
"6769";17040;4;1;0;40;9;"F";"No";"Masters"
"6770";20610;1;1;0;33;NA;"M";"Yes";"PhD"
"6771";6700;6;1;0;52;12;"M";"No";"Bachelors"
"6772";22360;1;3;0;48;13;"M";"Yes";"Masters"
"6773";34800;10;3;0;48;13;"M";"Yes";"Masters"
"6774";6000;4;1;1379;45;13;"M";"No";"Masters"
"6775";16710;4;1;0;40;11;"F";"No";"PhD"
"6776";36890;4;2;0;53;12;"M";"No";"PhD"
"6777";11380;13;1;0;56;NA;"F";"Yes";"Bachelors"
"6778";8510;1;1;0;55;13;"F";"Yes";"Bachelors"
"6779";9210;10;2;0;35;10;"M";"Yes";"High School"
"6780";6210;4;2;7345;36;10;"M";"Yes";"<High School"
"6781";8030;3;3;5064;38;17;"F";"Yes";"High School"
"6782";11630;7;3;7099;38;17;"F";"Yes";"High School"
"6783";7200;6;1;0;40;8;"M";"No";"Bachelors"
"6784";22780;4;1;0;38;13;"F";"No";"Bachelors"
"6785";10600;4;1;0;21;10;"M";"No";"Bachelors"
"6786";9650;4;3;0;42;10;"M";"Yes";"High School"
"6787";22180;1;3;0;40;11;"M";"No";"High School"
"6788";19030;4;3;4783;43;11;"M";"No";"Bachelors"
"6789";5480;12;1;3111;55;12;"F";"Yes";"High School"
"6790";31310;1;1;0;34;9;"F";"No";"Bachelors"
"6791";23340;1;1;0;52;13;"M";"No";"Bachelors"
"6792";12520;6;1;0;47;NA;"M";"Yes";"<High School"
"6793";15970;3;1;0;65;15;"M";"Yes";"Masters"
"6794";1500;4;2;0;52;8;"F";"Yes";"Bachelors"
"6795";12060;1;2;0;53;NA;"F";"Yes";"Masters"
"6796";19050;7;3;6879;43;12;"F";"No";"High School"
"6797";14180;1;3;0;44;12;"F";"No";"High School"
"6798";5600;1;4;2931;42;11;"M";"Yes";"PhD"
"6799";18090;5;4;0;42;11;"M";"Yes";"PhD"
"6800";29950;1;4;0;42;11;"M";"Yes";"PhD"
"6801";14120;7;1;0;52;11;"M";"No";"High School"
"6802";12140;3;1;3351;54;6;"M";"No";"Bachelors"
"6803";23170;7;1;0;49;11;"M";"Yes";"Masters"
"6804";5500;5;1;0;40;11;"M";"Yes";"High School"
"6805";27060;6;1;0;53;11;"F";"Yes";"Bachelors"
"6806";32210;1;1;0;35;11;"F";"Yes";"Bachelors"
"6807";11900;8;1;0;50;9;"F";"Yes";"PhD"
"6808";15800;7;1;0;37;15;"F";"No";"Masters"
"6809";19610;10;1;0;56;12;"F";"Yes";"PhD"
"6810";5100;6;1;0;36;0;"F";"Yes";"<High School"
"6811";20550;11;1;1119;43;12;"F";"No";"High School"
"6812";16920;9;1;0;54;10;"M";"Yes";"<High School"
"6813";18400;1;3;0;58;15;"F";"Yes";"<High School"
"6814";14380;10;2;0;53;13;"M";"Yes";"Bachelors"
"6815";6580;6;1;2081;35;13;"M";"No";"High School"
"6816";8330;1;1;3829;39;11;"M";"No";"<High School"
"6817";21420;6;1;0;48;13;"F";"No";"Bachelors"
"6818";18330;1;1;843;39;12;"M";"Yes";"Bachelors"
"6819";7760;4;1;5142;42;14;"F";"Yes";"<High School"
"6820";1500;19;1;0;53;11;"M";"No";"High School"
"6821";18490;7;2;0;44;11;"F";"Yes";"PhD"
"6822";33800;4;1;8653;41;14;"M";"No";"High School"
"6823";14850;1;1;0;53;13;"F";"Yes";"Bachelors"
"6824";12160;1;2;4539;56;13;"F";"Yes";"Bachelors"
"6825";11530;10;2;0;57;14;"F";"Yes";"Bachelors"
"6826";13790;7;1;0;49;13;"M";"Yes";"Bachelors"
"6827";13130;7;1;0;53;NA;"F";"Yes";"PhD"
"6828";37620;6;1;0;58;12;"F";"Yes";"Masters"
"6829";19610;11;1;0;59;11;"M";"Yes";"Bachelors"
"6830";5100;10;1;0;36;9;"F";"Yes";"High School"
"6831";24090;6;1;0;43;12;"M";"Yes";"Masters"
"6832";5800;1;1;8927;43;0;"F";"Yes";"<High School"
"6833";20110;1;3;3361;47;10;"M";"No";"<High School"
"6834";20590;1;1;0;50;12;"M";"No";"Masters"
"6835";14960;4;1;0;35;13;"F";"Yes";"High School"
"6836";18940;3;1;0;48;16;"F";"Yes";"Bachelors"
"6837";10290;10;1;0;39;13;"F";"No";"Bachelors"
"6838";12310;6;1;0;43;NA;"M";"Yes";"Bachelors"
"6839";27660;6;1;0;45;8;"M";"No";"<High School"
"6840";41830;1;1;0;47;12;"F";"Yes";"PhD"
"6841";13690;1;2;0;35;11;"M";"No";"Bachelors"
"6842";30260;1;2;1696;38;11;"M";"No";"Bachelors"
"6843";20120;1;1;0;49;14;"M";"Yes";"Masters"
"6844";12500;4;2;0;60;15;"M";"No";"Masters"
"6845";11620;13;5;0;39;13;"F";"Yes";"High School"
"6846";5300;7;5;0;41;14;"F";"Yes";"Bachelors"
"6847";10890;6;5;0;42;14;"F";"Yes";"High School"
"6848";5710;6;1;0;47;0;"M";"Yes";"Bachelors"
"6849";29300;3;1;0;46;10;"F";"No";"Masters"
"6850";9310;4;1;3091;39;17;"F";"Yes";"High School"
"6851";7810;1;1;0;55;13;"M";"Yes";"High School"
"6852";8370;1;1;0;39;9;"F";"No";"Bachelors"
"6853";26000;1;1;0;56;11;"M";"No";"PhD"
"6854";25660;1;1;0;46;14;"M";"Yes";"Bachelors"
"6855";14690;1;1;0;55;16;"M";"Yes";"Masters"
"6856";5730;6;1;5175;38;11;"F";"Yes";"High School"
"6857";12820;4;2;0;57;5;"F";"Yes";"High School"
"6858";11740;6;2;0;35;8;"F";"Yes";"Bachelors"
"6859";23820;10;1;0;43;10;"F";"No";"PhD"
"6860";16730;4;1;0;51;6;"F";"Yes";"Bachelors"
"6861";11510;4;1;3007;40;7;"M";"No";"<High School"
"6862";15610;4;1;0;43;13;"F";"Yes";"Bachelors"
"6863";3200;1;1;0;39;14;"M";"Yes";"Masters"
"6864";16120;4;1;0;50;9;"M";"Yes";"Bachelors"
"6865";17270;13;1;0;50;12;"F";"No";"Masters"
"6866";10480;13;2;2697;45;9;"F";"Yes";"High School"
"6867";9690;1;1;2007;57;8;"F";"No";"High School"
"6868";25190;4;1;0;54;11;"M";"No";"Bachelors"
"6869";27790;11;1;0;52;6;"F";"Yes";"Bachelors"
"6870";15950;7;1;0;45;NA;"M";"Yes";"Masters"
"6871";40880;1;2;3041;53;NA;"F";"Yes";"PhD"
"6872";25100;18;1;0;47;12;"M";"Yes";"High School"
"6873";12660;6;2;0;49;11;"F";"Yes";"High School"
"6874";5800;1;1;0;43;9;"M";"No";"Masters"
"6875";18570;9;1;0;38;4;"M";"Yes";"High School"
"6876";18960;6;1;4997;72;18;"F";"Yes";"<High School"
"6877";14110;9;2;0;43;8;"F";"No";"Masters"
"6878";12190;6;1;0;43;12;"F";"Yes";"High School"
"6879";15090;4;1;0;34;12;"F";"Yes";"Bachelors"
"6880";6800;10;1;0;53;13;"F";"Yes";"PhD"
"6881";4810;1;1;0;35;0;"F";"Yes";"<High School"
"6882";23790;11;1;2611;36;8;"M";"Yes";"High School"
"6883";12930;4;1;0;62;13;"M";"Yes";"High School"
"6884";9980;1;1;6932;37;13;"F";"No";"<High School"
"6885";14070;1;2;0;40;14;"M";"Yes";"High School"
"6886";11720;13;2;0;48;8;"F";"Yes";"Bachelors"
"6887";13670;4;1;0;37;11;"F";"No";"<High School"
"6888";5000;9;1;960;35;0;"F";"No";"High School"
"6889";6400;7;1;4049;49;9;"M";"No";"High School"
"6890";12710;6;2;0;57;12;"M";"Yes";"Masters"
"6891";17950;1;2;0;57;12;"M";"Yes";"Masters"
"6892";11490;10;3;0;40;11;"F";"Yes";"PhD"
"6893";11160;1;3;0;45;12;"F";"Yes";"PhD"
"6894";12110;1;1;0;51;8;"M";"Yes";"Bachelors"
"6895";16000;6;1;0;44;13;"F";"Yes";"High School"
"6896";8370;3;2;0;38;19;"F";"Yes";"<High School"
"6897";21430;10;2;0;38;19;"F";"Yes";"<High School"
"6898";4200;9;4;5175;27;NA;"M";"Yes";"High School"
"6899";21920;4;4;3853;30;10;"M";"Yes";"High School"
"6900";37120;1;2;0;42;11;"F";"No";"High School"
"6901";11110;1;2;0;42;NA;"F";"No";"High School"
"6902";18570;3;4;0;48;13;"M";"Yes";"<High School"
"6903";13810;5;4;0;48;13;"M";"Yes";"<High School"
"6904";30380;10;4;0;48;13;"M";"Yes";"<High School"
"6905";15940;1;3;0;51;NA;"F";"Yes";"Masters"
"6906";15780;1;3;0;52;9;"F";"Yes";"Masters"
"6907";24910;6;3;0;44;15;"F";"Yes";"High School"
"6908";22340;1;2;3418;29;8;"F";"No";"High School"
"6909";9250;6;2;4589;33;8;"F";"No";"High School"
"6910";13020;11;2;0;58;12;"M";"Yes";"<High School"
"6911";31380;3;1;0;51;12;"M";"Yes";"Bachelors"
"6912";17350;10;3;0;44;7;"M";"Yes";"High School"
"6913";27430;4;3;0;47;7;"M";"Yes";"High School"
"6914";8350;10;3;2344;47;7;"M";"Yes";"High School"
"6915";6900;4;1;0;54;0;"F";"Yes";"Masters"
"6916";17470;13;1;4212;22;7;"F";"Yes";"<High School"
"6917";12560;1;2;3193;41;11;"M";"No";"Masters"
"6918";24490;4;3;0;35;10;"F";"Yes";"High School"
"6919";15440;10;1;0;31;9;"M";"Yes";"High School"
"6920";5800;1;1;0;43;14;"F";"Yes";"Masters"
"6921";21180;9;1;2118;61;13;"F";"Yes";"Bachelors"
"6922";5800;4;2;8671;42;9;"F";"Yes";"<High School"
"6923";18210;1;1;0;40;8;"M";"No";"<High School"
"6924";23590;10;1;0;48;12;"M";"No";"Bachelors"
"6925";6360;10;1;2979;31;12;"M";"No";"<High School"
"6926";6050;18;1;6049;24;9;"M";"No";"Bachelors"
"6927";20160;3;1;0;38;9;"M";"Yes";"Bachelors"
"6928";12660;9;1;0;49;9;"F";"Yes";"Bachelors"
"6929";5600;7;1;0;41;13;"F";"Yes";"<High School"
"6930";20300;3;1;0;39;10;"M";"Yes";"Bachelors"
"6931";6800;6;1;0;53;0;"M";"Yes";"Masters"
"6932";24420;10;2;0;44;16;"M";"No";"Bachelors"
"6933";22280;1;1;0;44;15;"F";"Yes";"High School"
"6934";1500;4;2;465,004684987787;47;15;"F";"Yes";"Bachelors"
"6935";15320;3;2;3000,70530088858;47;15;"F";"Yes";"Bachelors"
"6936";22230;5;1;5165;35;9;"F";"Yes";"High School"
"6937";21920;1;2;0;53;14;"M";"Yes";"Bachelors"
"6938";10390;13;1;6499;49;12;"M";"No";"Bachelors"
"6939";30220;6;1;0;58;NA;"M";"Yes";"PhD"
"6940";7850;6;2;0;34;NA;"F";"No";"High School"
"6941";21660;1;2;8060;36;11;"F";"No";"Bachelors"
"6942";1500;10;5;0;53;0;"F";"Yes";"<High School"
"6943";10600;1;5;4209;54;0;"F";"Yes";"Bachelors"
"6944";11130;3;5;13276,7896322347;55;12;"F";"Yes";"<High School"
"6945";16050;1;1;5459;50;13;"M";"No";"<High School"
"6946";27630;3;1;0;38;9;"F";"No";"Masters"
"6947";10970;1;1;4538;57;14;"M";"Yes";"<High School"
"6948";14170;3;2;2895;63;13;"F";"No";"Masters"
"6949";13960;18;2;0;65;13;"F";"No";"Masters"
"6950";15550;4;2;0;48;7;"M";"Yes";"Masters"
"6951";32720;13;1;0;50;10;"M";"Yes";"High School"
"6952";17600;4;2;0;38;8;"F";"Yes";"Bachelors"
"6953";16160;1;2;0;38;8;"F";"Yes";"Bachelors"
"6954";14660;10;1;0;46;NA;"M";"No";"Bachelors"
"6955";31460;6;2;0;30;13;"M";"No";"<High School"
"6956";17670;1;2;0;45;11;"F";"Yes";"Bachelors"
"6957";16660;4;1;0;41;12;"F";"Yes";"Masters"
"6958";27410;1;2;0;45;9;"F";"Yes";"Bachelors"
"6959";28710;4;4;0;41;12;"F";"No";"Bachelors"
"6960";9770;6;4;0;42;12;"F";"No";"Masters"
"6961";17310;6;1;0;49;11;"F";"Yes";"Bachelors"
"6962";11070;4;1;4002;48;12;"M";"Yes";"High School"
"6963";15950;6;2;0;41;NA;"M";"Yes";"Masters"
"6964";20180;1;2;0;45;11;"M";"Yes";"Masters"
"6965";18530;6;1;0;58;NA;"M";"Yes";"<High School"
"6966";21690;1;2;0;42;9;"F";"Yes";"Masters"
"6967";24700;1;1;0;46;0;"F";"No";"Bachelors"
"6968";10950;1;3;0;52;11;"M";"No";"PhD"
"6969";28850;1;3;0;55;12;"M";"No";"PhD"
"6970";22830;1;1;0;50;13;"F";"No";"PhD"
"6971";3980;7;1;714;24;12;"F";"No";"<High School"
"6972";13800;3;1;0;49;12;"M";"No";"Masters"
"6973";10610;1;1;0;33;13;"F";"No";"High School"
"6974";13860;3;2;0;45;14;"M";"Yes";"High School"
"6975";14020;4;2;0;47;14;"M";"Yes";"High School"
"6976";8000;6;2;7640;37;12;"F";"Yes";"Bachelors"
"6977";11140;1;1;0;44;13;"M";"Yes";"Bachelors"
"6978";10650;1;1;6332;37;13;"M";"Yes";"Bachelors"
"6979";15440;10;2;0;57;NA;"M";"Yes";"Masters"
"6980";16320;13;1;0;50;12;"F";"No";"Masters"
"6981";23260;1;2;0;34;12;"F";"No";"Bachelors"
"6982";6800;4;1;0;53;6;"F";"Yes";"PhD"
"6983";7400;1;1;0;59;7;"M";"Yes";"Bachelors"
"6984";28850;9;1;0;38;NA;"F";"Yes";"<High School"
"6985";15460;3;2;0;44;10;"F";"Yes";"Masters"
"6986";21160;3;1;0;44;11;"M";"No";"PhD"
"6987";30810;1;3;0;53;16;"M";"Yes";"Bachelors"
"6988";20860;1;1;0;37;0;"F";"No";"Bachelors"
"6989";11660;4;3;0;48;NA;"M";"Yes";"High School"
"6990";13060;9;3;0;48;NA;"M";"Yes";"High School"
"6991";49230;1;2;0;51;9;"M";"Yes";"PhD"
"6992";17160;6;2;0;53;9;"M";"Yes";"PhD"
"6993";16510;1;1;0;51;11;"F";"No";"Bachelors"
"6994";13120;1;1;0;36;11;"M";"Yes";"High School"
"6995";12950;4;1;0;57;4;"M";"No";"PhD"
"6996";10830;1;3;0;41;11;"F";"Yes";"High School"
"6997";20490;6;3;0;43;11;"F";"Yes";"High School"
"6998";6530;1;3;15846,1930601636;43;11;"F";"Yes";"High School"
"6999";19210;6;1;0;31;9;"M";"No";"Bachelors"
"7000";19750;1;2;0;58;16;"F";"Yes";"PhD"
"7001";6040;4;3;5803;38;13;"M";"Yes";"<High School"
"7002";21530;4;1;0;49;15;"F";"Yes";"High School"
"7003";5400;3;3;5190;39;0;"F";"No";"Bachelors"
"7004";5400;11;3;0;39;0;"F";"No";"Bachelors"
"7005";8310;11;1;0;45;14;"M";"Yes";"Bachelors"
"7006";46250;4;1;0;49;14;"M";"Yes";"PhD"
"7007";12240;4;1;0;33;8;"F";"Yes";"Masters"
"7008";26080;4;5;0;44;10;"F";"No";"Bachelors"
"7009";13240;1;5;0;47;10;"F";"No";"Bachelors"
"7010";25490;1;1;0;46;9;"M";"Yes";"PhD"
"7011";15470;6;1;0;47;11;"M";"Yes";"Bachelors"
"7012";11010;1;1;3183;41;13;"F";"Yes";"High School"
"7013";1500;6;2;1397;24;15;"F";"Yes";"High School"
"7014";3900;1;2;1089;24;15;"F";"Yes";"High School"
"7015";12730;1;2;2275;41;11;"F";"No";"Bachelors"
"7016";30660;7;2;0;41;11;"F";"No";"Bachelors"
"7017";19530;10;3;0;39;11;"M";"No";"Bachelors"
"7018";9500;10;3;0;39;11;"M";"No";"Bachelors"
"7019";7500;1;1;5219;60;13;"M";"No";"PhD"
"7020";18060;6;1;0;62;7;"M";"No";"Bachelors"
"7021";21280;6;1;0;48;8;"F";"Yes";"PhD"
"7022";28370;4;2;16652,0590481556;35;9;"M";"No";"High School"
"7023";1500;1;2;867;36;9;"M";"No";"<High School"
"7024";5330;6;1;0;39;13;"M";"Yes";"Bachelors"
"7025";31020;1;4;0;55;13;"F";"Yes";"PhD"
"7026";31640;6;4;0;55;13;"F";"Yes";"PhD"
"7027";25170;4;2;2033;40;11;"F";"No";"Bachelors"
"7028";29250;6;1;0;39;16;"M";"Yes";"High School"
"7029";16730;10;2;2318;58;11;"M";"No";"Bachelors"
"7030";21170;7;2;7483,22668884833;58;11;"M";"No";"Bachelors"
"7031";16070;1;3;4804;45;16;"F";"No";"High School"
"7032";21000;1;1;0;52;12;"M";"Yes";"Bachelors"
